num_replicates,ci_width_delta
1120,0.007575757575757555
1121,0.007575757575757555
1122,0.007575757575757583
1123,0.007575757575757555
1124,0.007575757575757583
1125,0.011363636363636284
1126,0.007575757575757569
1127,0.007575757575757555
1128,0.007575757575757569
1129,0.007575757575757555
1130,0.007575757575757569
1131,0.007575757575757569
1132,0.007575757575757555
1133,0.007575757575757555
1134,0.007575757575757569
1135,0.007575757575757569
1136,0.007575757575757555
1137,0.007575757575757555
1138,0.007575757575757555
1139,0.007575757575757569
1140,0.007575757575757555
1141,0.007575757575757555
1142,0.007575757575757555
1143,0.01136363636363634
1144,0.007575757575757597
1145,0.007575757575757569
1146,0.007575757575757555
1147,0.007575757575757555
1148,0.007575757575757555
1149,0.007575757575757569
1150,0.007575757575757555
1151,0.007575757575757569
1152,0.007575757575757569
1153,0.007575757575757569
1154,0.007575757575757597
1155,0.007575757575757569
1156,0.007575757575757569
1157,0.007575757575757583
1158,0.007575757575757569
1159,0.007575757575757555
1160,0.007575757575757597
1161,0.007575757575757569
1162,0.007575757575757611
1163,0.007575757575757583
1164,0.007575757575757569
1165,0.007575757575757583
1166,0.007575757575757583
1167,0.007575757575757611
1168,0.007575757575757569
1169,0.007575757575757541
1170,0.007575757575757569
1171,0.007575757575757569
1172,0.007575757575757569
1173,0.007575757575757583
1174,0.007575757575757569
1175,0.007575757575757569
1176,0.007575757575757583
1177,0.007575757575757569
1178,0.007575757575757569
1179,0.007575757575757583
1180,0.007575757575757555
1181,0.007575757575757583
1182,0.007575757575757611
1183,0.007575757575757555
1184,0.007575757575757555
1185,0.007575757575757569
1186,0.007575757575757583
1187,0.007575757575757569
1188,0.007575757575757583
1189,0.007575757575757569
1190,0.007575757575757569
1191,0.007575757575757527
1192,0.007575757575757569
1193,0.007575757575757597
1194,0.007575757575757555
1195,0.007575757575757555
1196,0.007575757575757597
1197,0.007575757575757555
1198,0.007575757575757541
1199,0.007575757575757569
1200,0.007575757575757583
1201,0.007575757575757569
1202,0.007575757575757569
1203,0.007575757575757597
1204,0.007575757575757555
1205,0.007575757575757541
1206,0.007575757575757555
1207,0.007575757575757583
1208,0.007575757575757569
1209,0.011363636363636284
1210,0.007575757575757569
1211,0.007575757575757555
1212,0.007575757575757555
1213,0.007575757575757569
1214,0.007575757575757569
1215,0.007575757575757583
